2025-10-24 02:02:05 | INFO     | auth:114 | 用户尝试登录: admin
2025-10-24 05:17:13 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-24T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:13 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-25T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:13 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-26T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:14 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-28T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:14 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-30T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:14 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-01T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:15 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-04T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:15 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-06T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:15 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-09T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:15 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-13T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:17:16 | INFO     | student_reviews:76 | 创建学生复习记录: ID=review_2_托福核心词汇_1761254236, 学生=卢溪屿, 单词集=托福核心词汇, 单词数=20
2025-10-24 05:17:19 | INFO     | students:353 | 课时扣减成功: 学生=卢溪屿, 扣减=1.0h, 10.0h → 9.0h, 操作人=Carolyn
2025-10-24 05:17:19 | INFO     | schedule:208 | 课程标记完成: 学生=卢溪屿, 日期=2025-10-23, 类型=learning, 操作人=Carolyn
2025-10-24 05:18:19 | INFO     | progress:218 | 九宫格统计: 学生=卢溪屿, 单词集=托福核心词汇, 总单词数=2504, 已学=25, 统计={'grid_0': 2479, 'grid_1': 10, 'grid_2': 0, 'grid_3': 10, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 5}
2025-10-24 05:18:19 | INFO     | progress:218 | 九宫格统计: 学生=卢溪屿, 单词集=托福核心词汇, 总单词数=2504, 已学=25, 统计={'grid_0': 2479, 'grid_1': 10, 'grid_2': 0, 'grid_3': 10, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 5}
2025-10-24 05:18:43 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1997, 阶段=8/0
2025-10-24 05:18:43 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1477, 阶段=8/0
2025-10-24 05:18:43 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1697, 阶段=8/0
2025-10-24 05:18:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1960, 阶段=8/0
2025-10-24 05:18:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=291, 阶段=8/0
2025-10-24 05:18:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=349, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1266, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=2383, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=564, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=914, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1872, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=5, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=111, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=797, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=7, 阶段=8/0
2025-10-24 05:19:01 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1534, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=9, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=8, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=6, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1872, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=833, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=5, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=111, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=797, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=7, 阶段=8/0
2025-10-24 05:19:21 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1534, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=9, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=8, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=6, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=833, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1872, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=111, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=5, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=797, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1534, 阶段=8/0
2025-10-24 05:19:44 | INFO     | progress:76 | 学习进度更新成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=7, 阶段=8/0
2025-10-24 05:20:13 | INFO     | progress:218 | 九宫格统计: 学生=卢溪屿, 单词集=托福核心词汇, 总单词数=2504, 已学=25, 统计={'grid_0': 2479, 'grid_1': 0, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 25}
2025-10-24 05:20:13 | INFO     | progress:218 | 九宫格统计: 学生=卢溪屿, 单词集=托福核心词汇, 总单词数=2504, 已学=25, 统计={'grid_0': 2479, 'grid_1': 0, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 25}
2025-10-24 05:21:09 | INFO     | progress:76 | 学习进度创建成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1795, 阶段=1/0
2025-10-24 05:21:09 | INFO     | progress:76 | 学习进度创建成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=2113, 阶段=1/0
2025-10-24 05:21:10 | INFO     | progress:76 | 学习进度创建成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=98, 阶段=1/0
2025-10-24 05:21:10 | INFO     | progress:76 | 学习进度创建成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=785, 阶段=1/0
2025-10-24 05:21:11 | INFO     | progress:76 | 学习进度创建成功: 学生=卢溪屿, 单词集=托福核心词汇, 单词索引=1538, 阶段=1/0
2025-10-24 05:21:16 | INFO     | anti_forget:80 | 创建抗遗忘会话: ID=af_2_托福核心词汇_1761254476, 学生=卢溪屿, 单词集=托福核心词汇, 单词数=5
2025-10-24 05:21:16 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-24T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:17 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-25T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:17 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-26T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:17 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-28T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:17 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-10-30T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:18 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-01T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:18 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-04T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:18 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-06T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-09T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761224786902, 学生=卢溪屿, 时间=2025-11-13T12:00:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 05:21:19 | INFO     | student_reviews:76 | 创建学生复习记录: ID=review_2_托福核心词汇_1761254479, 学生=卢溪屿, 单词集=托福核心词汇, 单词数=5
2025-10-24 05:21:21 | INFO     | students:353 | 课时扣减成功: 学生=卢溪屿, 扣减=1.0h, 9.0h → 8.0h, 操作人=Carolyn
2025-10-24 05:21:21 | INFO     | schedule:208 | 课程标记完成: 学生=卢溪屿, 日期=2025-10-23, 类型=learning, 操作人=Carolyn
2025-10-24 05:26:46 | INFO     | auth:114 | 用户尝试登录: luxiyu
2025-10-24 05:26:46 | INFO     | auth:136 | 登录成功: 用户=luxiyu, 角色=student, ID=user-1761224914130
2025-10-24 05:27:42 | INFO     | auth:114 | 用户尝试登录: Carolyn
2025-10-24 05:27:42 | INFO     | auth:136 | 登录成功: 用户=Carolyn, 角色=teacher, ID=user-1761224786902
2025-10-24 05:34:00 | INFO     | auth:114 | 用户尝试登录: luxiyu
2025-10-24 05:34:00 | INFO     | auth:136 | 登录成功: 用户=luxiyu, 角色=student, ID=user-1761224914130
2025-10-24 05:35:26 | INFO     | auth:114 | 用户尝试登录: Dentico
2025-10-24 05:35:26 | INFO     | auth:136 | 登录成功: 用户=Dentico, 角色=student, ID=user-1761214302659
2025-10-24 05:35:46 | INFO     | auth:114 | 用户尝试登录: luxiyu
2025-10-24 05:35:46 | INFO     | auth:136 | 登录成功: 用户=luxiyu, 角色=student, ID=user-1761224914130
2025-10-24 05:41:34 | INFO     | auth:114 | 用户尝试登录: Carolyn
2025-10-24 05:41:34 | INFO     | auth:136 | 登录成功: 用户=Carolyn, 角色=teacher, ID=user-1761224786902
2025-10-24 06:37:38 | INFO     | auth:114 | 用户尝试登录: admin
2025-10-24 06:37:38 | INFO     | auth:136 | 登录成功: 用户=admin, 角色=admin, ID=admin-001
2025-10-24 14:23:43 | INFO     | app.migrations:22 | 🔍 开始检查数据库架构...
2025-10-24 14:23:43 | INFO     | app.migrations:103 | ✅ 数据库架构已是最新版本，无需迁移
2025-10-24 14:23:43 | INFO     | app.migrations:126 | 🔍 验证数据库架构...
2025-10-24 14:23:43 | INFO     | app.migrations:138 | ✅ 所有必需的列都已存在
2025-10-24 14:25:12 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 10, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:25:12 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 10, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:25:47 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=9, 阶段=3/0
2025-10-24 14:25:48 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=5, 阶段=3/0
2025-10-24 14:25:49 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=1358, 阶段=3/0
2025-10-24 14:25:49 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=461, 阶段=3/0
2025-10-24 14:25:50 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=8, 阶段=3/0
2025-10-24 14:26:12 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=597, 阶段=3/0
2025-10-24 14:26:13 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=31, 阶段=3/0
2025-10-24 14:26:13 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=6, 阶段=3/0
2025-10-24 14:26:14 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=695, 阶段=3/0
2025-10-24 14:26:14 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=7, 阶段=3/0
2025-10-24 14:26:18 | INFO     | anti_forget:80 | 创建抗遗忘会话: ID=af_1_Sheet1_1761287178, 学生=linhao, 单词集=Sheet1, 单词数=5
2025-10-24 14:26:18 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-10-25T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-10-26T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-10-27T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-10-29T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:19 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-10-31T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:20 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-11-02T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:21 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-11-05T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:21 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-11-07T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:21 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-11-10T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:22 | INFO     | schedule:124 | 课程创建成功: 教师ID=user-1761277617468, 学生=linhao, 时间=2025-11-14T02:30:00Z (UTC), 类型=review, 时长=30分钟
2025-10-24 14:26:22 | INFO     | student_reviews:76 | 创建学生复习记录: ID=review_1_Sheet1_1761287182, 学生=linhao, 单词集=Sheet1, 单词数=5
2025-10-24 14:26:26 | INFO     | students:353 | 课时扣减成功: 学生=linhao, 扣减=1.0h, 18.0h → 17.0h, 操作人=jlh
2025-10-24 14:26:26 | INFO     | schedule:208 | 课程标记完成: 学生=linhao, 日期=2025-10-24, 类型=learning, 操作人=jlh
2025-10-24 14:33:49 | INFO     | app.migrations:22 | 🔍 开始检查数据库架构...
2025-10-24 14:33:49 | INFO     | app.migrations:103 | ✅ 数据库架构已是最新版本，无需迁移
2025-10-24 14:33:49 | INFO     | app.migrations:126 | 🔍 验证数据库架构...
2025-10-24 14:33:49 | INFO     | app.migrations:138 | ✅ 所有必需的列都已存在
2025-10-24 14:35:10 | INFO     | app.migrations:22 | 🔍 开始检查数据库架构...
2025-10-24 14:35:10 | INFO     | app.migrations:103 | ✅ 数据库架构已是最新版本，无需迁移
2025-10-24 14:35:10 | INFO     | app.migrations:126 | 🔍 验证数据库架构...
2025-10-24 14:35:10 | INFO     | app.migrations:138 | ✅ 所有必需的列都已存在
2025-10-24 14:35:40 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 0, 'grid_3': 10, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:35:41 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 0, 'grid_3': 10, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:36:13 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=8, 阶段=4/0
2025-10-24 14:36:13 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=9, 阶段=4/0
2025-10-24 14:36:14 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=5, 阶段=4/0
2025-10-24 14:36:39 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 0, 'grid_3': 7, 'grid_4': 3, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:36:39 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 0, 'grid_3': 7, 'grid_4': 3, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:37:10 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=7, 阶段=4/0
2025-10-24 14:37:10 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=1358, 阶段=4/0
2025-10-24 14:37:11 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=31, 阶段=4/0
2025-10-24 14:37:11 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=8, 阶段=5/0
2025-10-24 14:37:12 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=9, 阶段=5/0
2025-10-24 14:37:33 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=5, 阶段=5/0
2025-10-24 14:37:34 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=6, 阶段=4/0
2025-10-24 14:37:35 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=461, 阶段=4/0
2025-10-24 14:37:35 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=597, 阶段=4/0
2025-10-24 14:37:36 | INFO     | progress:76 | 学习进度更新成功: 学生=linhao, 单词集=Sheet1, 单词索引=695, 阶段=4/0
2025-10-24 14:37:37 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=20, 统计={'grid_0': 2484, 'grid_1': 0, 'grid_2': 0, 'grid_3': 0, 'grid_4': 7, 'grid_5': 3, 'grid_6': 0, 'grid_7': 0, 'grid_8': 10}
2025-10-24 14:37:52 | INFO     | progress:76 | 学习进度创建成功: 学生=linhao, 单词集=Sheet1, 单词索引=1550, 阶段=8/0
2025-10-24 14:37:52 | INFO     | progress:76 | 学习进度创建成功: 学生=linhao, 单词集=Sheet1, 单词索引=1899, 阶段=8/0
2025-10-24 14:37:52 | INFO     | progress:76 | 学习进度创建成功: 学生=linhao, 单词集=Sheet1, 单词索引=2081, 阶段=8/0
2025-10-24 14:37:52 | INFO     | progress:76 | 学习进度创建成功: 学生=linhao, 单词集=Sheet1, 单词索引=535, 阶段=8/0
2025-10-24 14:40:08 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=24, 统计={'grid_0': 2480, 'grid_1': 0, 'grid_2': 0, 'grid_3': 0, 'grid_4': 7, 'grid_5': 3, 'grid_6': 0, 'grid_7': 0, 'grid_8': 14}
2025-10-24 14:40:09 | INFO     | progress:218 | 九宫格统计: 学生=linhao, 单词集=Sheet1, 总单词数=2504, 已学=24, 统计={'grid_0': 2480, 'grid_1': 0, 'grid_2': 0, 'grid_3': 0, 'grid_4': 7, 'grid_5': 3, 'grid_6': 0, 'grid_7': 0, 'grid_8': 14}
